,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
575,Bryn,155_body,signature,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,1,5,34.0,3,75,0,5,1,1,0,1,0,1,1,1.0,0.0,1.0,0.11764705882352941,0.05333333333333334,1,0,1,1
576,"Barry, what did you do to the company!?  Listen, sorry to hear about the ",156_body,no_entity,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,18,0,0,0,0,0.05263157894736842,0.9473684210526315,0.0625,1.3272727272727274,0.948051948051948,0,1,0,0
577,problems at ENRON.  What a strange turn of events.  It is pretty bizarre ,156_body,no_entity,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,17,0,0,0,0,0.10526315789473684,0.8947368421052632,0.125,1.3272727272727274,0.948051948051948,0,1,0,0
578,after 10 years of ENRON being the model for other companies on how to ,156_body,no_entity,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,16,0,0,0,0,0.15789473684210525,0.8421052631578947,0.1875,1.2727272727272727,0.9090909090909091,0,1,0,0
579,succeed in the energy industry. What's your take on why it happened?  We get ,156_body,no_entity,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,15,0,0,0,0,0.21052631578947367,0.7894736842105263,0.25,1.4,1.0,0,1,0,0
580,a little bit of news down here but we're a little out of touch.,156_body,no_entity,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,14,0,0,0,0,0.2631578947368421,0.7368421052631579,0.3125,1.1454545454545455,0.8181818181818182,0,1,0,0
581,,156_body,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,19,55.0,0,77,3,16,1,1,13,0,0,0,0,0.3157894736842105,0.6842105263157895,0.375,0.0,0.0,1,0,1,1
582,How are you taking it?  Are you pissed? Do you feel like you squeezed pretty ,156_body,no_entity,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,12,0,0,0,0,0.3684210526315789,0.631578947368421,0.4375,1.4,1.0,0,1,0,0
583,much what you wanted out of the job? What's the next thing for Barry Tic?  ,156_body,no_entity,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,11,0,0,0,0,0.42105263157894735,0.5789473684210527,0.5,1.3636363636363635,0.974025974025974,0,1,0,0
584,"Well, like all of life's curve-balls there is always something sweet in the ",156_body,no_entity,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,10,0,0,0,1,0.47368421052631576,0.5263157894736842,0.5625,1.3818181818181818,0.987012987012987,0,1,0,0
585,"next pitch you get (jeez, how sappy is that!).  Anyway, hope you're taking ",156_body,no_entity,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,9,0,0,0,1,0.5263157894736842,0.47368421052631576,0.625,1.3636363636363635,0.974025974025974,0,1,0,0
586,it all with the good nature you always do.,156_body,no_entity,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,8,0,0,0,1,0.5789473684210527,0.42105263157894735,0.6875,0.7636363636363637,0.5454545454545454,1,0,0,0
587,,156_body,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,19,55.0,0,77,3,16,1,1,7,0,0,0,1,0.631578947368421,0.3684210526315789,0.75,0.0,0.0,1,0,1,1
588,"Hey, maybe this will give you the chance to take a holiday in Ecuador ",156_body,no_entity,70,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,6,0,0,0,1,0.6842105263157895,0.3157894736842105,0.8125,1.2727272727272727,0.9090909090909091,0,1,0,0
589,"(Christmas turkey at our house this year?).  Say hi to Kim for us, drop me a ",156_body,no_entity,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,5,0,0,0,1,0.7368421052631579,0.2631578947368421,0.875,1.4,1.0,0,1,0,0
590,line as soon as you can (a better address to reach me is craigh@ph.com.ec).  ,156_body,no_entity,77,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,4,0,0,1,1,0.7894736842105263,0.21052631578947367,0.9375,1.4,1.0,0,1,0,0
591,Sorry I haven't sent a note before this but you know we are always rooting ,156_body,no_entity,75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,3,0,0,1,1,0.8421052631578947,0.15789473684210525,1.0,1.3636363636363635,0.974025974025974,0,1,0,0
592,for you.,156_body,no_entity,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,2,0,0,1,1,0.8947368421052632,0.10526315789473684,1.0625,0.14545454545454545,0.1038961038961039,1,0,1,1
593,,156_body,no_entity,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,19,55.0,0,77,3,16,1,1,1,0,1,1,1,0.9473684210526315,0.05263157894736842,1.125,0.0,0.0,1,0,1,1
594,"Your pal, Craig.",156_body,signature,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,1,0,0,0,0,0,0,19,55.0,0,77,3,16,1,1,0,1,0,1,1,1.0,0.0,1.1875,0.2909090909090909,0.2077922077922078,1,0,1,1
595,"Mike, please ensure that as part of the dealer price quote process, we secure a long term quote to establish a MTM on this transaction. The particulars of the structure are.",157_body,no_entity,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,0,11,44.0,0,173,4,7,1,1,10,0,0,0,1,0.09090909090909091,0.9090909090909091,0.14285714285714285,3.9318181818181817,1.0,0,1,0,0
596,,157_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,44.0,0,173,4,7,1,1,9,0,0,0,1,0.18181818181818182,0.8181818181818182,0.2857142857142857,0.0,0.0,1,0,1,1
597,"Est Volume:      5,000 - 50,000 MMbtu/day ",157_body,no_entity,42,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,1,0,11,44.0,0,173,4,7,1,1,8,0,0,0,1,0.2727272727272727,0.7272727272727273,0.42857142857142855,0.9545454545454546,0.24277456647398843,1,0,0,0
598,"Start Date:     June 1, 2003 - May 30, 2020 ",157_body,no_entity,44,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,1,1,11,44.0,0,173,4,7,1,1,7,0,0,0,1,0.36363636363636365,0.6363636363636364,0.5714285714285714,1.0,0.2543352601156069,1,0,0,0
599,Delivery Point: El Paso Keystone Pool ,157_body,no_entity,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,1,11,44.0,0,173,4,7,1,1,6,0,0,0,1,0.45454545454545453,0.5454545454545454,0.7142857142857143,0.8636363636363636,0.21965317919075145,1,0,0,0
600,Pricing Reference Point:        Gas Dailiy Daily Index Electronic Index Midpoint or the Gas Daily Daily Index Midpoint. ,157_body,no_entity,120,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,11,44.0,0,173,4,7,1,1,5,0,0,0,1,0.5454545454545454,0.45454545454545453,0.8571428571428571,2.727272727272727,0.6936416184971098,0,1,0,0
601,,157_body,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,44.0,0,173,4,7,1,1,4,0,0,1,1,0.6363636363636364,0.36363636363636365,1.0,0.0,0.0,1,0,1,1
602,,157_body,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,44.0,0,173,4,7,1,1,3,0,0,1,1,0.7272727272727273,0.2727272727272727,1.1428571428571428,0.0,0.0,1,0,1,1
603,We need the index two way if that is possible. ,157_body,no_entity,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,11,44.0,0,173,4,7,1,1,2,0,0,1,1,0.8181818181818182,0.18181818181818182,1.2857142857142858,1.0681818181818181,0.27167630057803466,0,1,0,0
604,,157_body,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,44.0,0,173,4,7,1,1,1,0,1,1,1,0.9090909090909091,0.09090909090909091,1.4285714285714286,0.0,0.0,1,0,1,1
605,"Thanks, BT ",157_body,signature,11,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,11,44.0,0,173,4,7,1,1,0,1,0,1,1,1.0,0.0,1.5714285714285714,0.25,0.06358381502890173,1,0,1,1
606,Greetings Steve:,158_body,no_entity,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,0,1,0,0,0,0,0,1,15,62.0,0,338,7,8,2,1,14,0,0,0,0,0.06666666666666667,0.9333333333333333,0.125,0.25806451612903225,0.047337278106508875,1,0,1,1
607,,158_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,62.0,0,338,7,8,2,1,13,0,0,0,0,0.13333333333333333,0.8666666666666667,0.25,0.0,0.0,1,0,1,1
608,"We have had many inquiries regarding our transportation agreements, specifically PGT, Kern River and El Paso.  ",158_body,no_entity,111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,15,62.0,0,338,7,8,2,1,12,0,0,0,0,0.2,0.8,0.375,1.7903225806451613,0.32840236686390534,0,1,0,0
609,,158_body,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,62.0,0,338,7,8,2,1,11,0,0,0,0,0.26666666666666666,0.7333333333333333,0.5,0.0,0.0,1,0,1,1
610,"Most pressing is PGT's request to market capacity on our behalf. Although I do not believe we need to have PGT perform this function, I do believe we could mitigate some demand charge exposure for ""the estate"".  ",158_body,no_entity,212,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,0,15,62.0,0,338,7,8,2,1,10,0,0,0,1,0.3333333333333333,0.6666666666666666,0.625,3.4193548387096775,0.6272189349112426,0,1,0,0
611,,158_body,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,62.0,0,338,7,8,2,1,9,0,0,0,1,0.4,0.6,0.75,0.0,0.0,1,0,1,1
612,Are you available to meet with Barry and I first thing tomorrow morning? We need to have an answer for PGT's request. We need to know what the contractual rights are for 1) the pipeline when a shipper declares bankruptcy and 2) our ability to mitigate demand charge exposure by releasing capacity on a short term basis (month at a time?).,158_body,no_entity,338,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,15,62.0,0,338,7,8,2,1,8,0,0,0,1,0.4666666666666667,0.5333333333333333,0.875,5.451612903225806,1.0,0,1,0,0
613,,158_body,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,62.0,0,338,7,8,2,1,7,0,0,0,1,0.5333333333333333,0.4666666666666667,1.0,0.0,0.0,1,0,1,1
614,"Better yet, can we unilaterally turn capacity back to any of these pipes or do we need to reach some type of court approved settlement?",158_body,no_entity,135,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,0,15,62.0,0,338,7,8,2,1,6,0,0,0,1,0.6,0.4,1.125,2.1774193548387095,0.3994082840236686,0,1,0,0
615,,158_body,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,62.0,0,338,7,8,2,1,5,0,0,0,1,0.6666666666666666,0.3333333333333333,1.25,0.0,0.0,1,0,1,1
616,"Obviously, we have many questions. Please advise of your ability to meet ASAP.",158_body,no_entity,78,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,0,0,1,0,0,0,0,0,0,15,62.0,0,338,7,8,2,1,4,0,0,1,1,0.7333333333333333,0.26666666666666666,1.375,1.2580645161290323,0.23076923076923078,0,1,0,0
617,,158_body,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,62.0,0,338,7,8,2,1,3,0,0,1,1,0.8,0.2,1.5,0.0,0.0,1,0,1,1
618,"Thanks,",158_body,signature,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,15,62.0,0,338,7,8,2,1,2,0,0,1,1,0.8666666666666667,0.13333333333333333,1.625,0.11290322580645161,0.020710059171597635,1,0,1,1
619,,158_body,no_entity,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,62.0,0,338,7,8,2,1,1,0,1,1,1,0.9333333333333333,0.06666666666666667,1.75,0.0,0.0,1,0,1,1
620,Stephanie,158_body,signature,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,1,15,62.0,0,338,7,8,2,1,0,1,0,1,1,1.0,0.0,1.875,0.14516129032258066,0.026627218934911243,1,0,1,1
621,"Thanks to each of you who help in the review process yesterday.  As many of you know, we found that several of the contracts that we reviewed did reconcile with the Total Exposure (in other words, the agreements were not the right ones).  Eric Moon and Russell Diamond are working with IT, Credit and Risk to access deal specific information in a way that will let us link deal numbers to contract numbers.  Thereafter we can get the right agreements and finish the process.  I will update you later today on the status.  If you have any questions, please ask.",159_body,no_entity,560,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,2,284.0,7,560,0,2,1,1,1,0,1,1,1,0.5,0.5,0.5,1.971830985915493,1.0,0,1,0,0
622,Ed,159_body,signature,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,0,0,0,0,0,0,1,2,284.0,7,560,0,2,1,1,0,1,0,1,1,1.0,0.0,1.0,0.007042253521126761,0.0035714285714285713,1,0,1,1
623,"Welcome to UBS Warburg Energy, LLC",15_body,no_entity,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,13,26.0,0,93,5,8,0,0,12,0,0,0,0,0.07692307692307693,0.9230769230769231,0.125,1.3076923076923077,0.3655913978494624,0,1,0,0
624,,15_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,26.0,0,93,5,8,0,0,11,0,0,0,0,0.15384615384615385,0.8461538461538461,0.25,0.0,0.0,1,0,1,1
625,"All UBS Warburg Energy, LLC employees are invited to join us for breakfast and happy hour on ",15_body,no_entity,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,13,26.0,0,93,5,8,0,0,10,0,0,0,1,0.23076923076923078,0.7692307692307693,0.375,3.576923076923077,1.0,0,1,0,0
626,"Friday, February 8, 2002.",15_body,no_entity,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,1,1,13,26.0,0,93,5,8,0,0,9,0,0,0,1,0.3076923076923077,0.6923076923076923,0.5,0.9615384615384616,0.26881720430107525,1,0,0,0
627,,15_body,no_entity,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,26.0,0,93,5,8,0,0,8,0,0,0,1,0.38461538461538464,0.6153846153846154,0.625,0.0,0.0,1,0,1,1
628,"Breakfast, 8:15 a.m., here on the 3rd floor.",15_body,no_entity,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,0,13,26.0,0,93,5,8,0,0,7,0,0,0,1,0.46153846153846156,0.5384615384615384,0.75,1.6923076923076923,0.4731182795698925,0,1,0,0
629,,15_body,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,26.0,0,93,5,8,0,0,6,0,0,0,1,0.5384615384615384,0.46153846153846156,0.875,0.0,0.0,1,0,1,1
630,"Happy Hour, 3:00 p.m., appetizers and drinks (2),",15_body,no_entity,49,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,13,26.0,0,93,5,8,0,0,5,0,0,0,1,0.6153846153846154,0.38461538461538464,1.0,1.8846153846153846,0.5268817204301075,0,1,0,0
631,"Fernando's Hideaway, 824 SW First Avenue (upstairs)",15_body,no_entity,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,0,13,26.0,0,93,5,8,0,0,4,0,0,1,1,0.6923076923076923,0.3076923076923077,1.125,1.9615384615384615,0.5483870967741935,0,1,0,0
632,,15_body,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,26.0,0,93,5,8,0,0,3,0,0,1,1,0.7692307692307693,0.23076923076923078,1.25,0.0,0.0,1,0,1,1
633,,15_body,no_entity,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,26.0,0,93,5,8,0,0,2,0,0,1,1,0.8461538461538461,0.15384615384615385,1.375,0.0,0.0,1,0,1,1
634,We hope you will join us!,15_body,no_entity,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,13,26.0,0,93,5,8,0,0,1,0,1,1,1,0.9230769230769231,0.07692307692307693,1.5,0.9615384615384616,0.26881720430107525,1,0,0,0
635,Chris and Tim,15_body,no_entity,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,0,13,26.0,0,93,5,8,0,0,0,1,0,1,1,1.0,0.0,1.625,0.5,0.13978494623655913,1,0,1,1
636,Here's the draft that we discussed on Friday morning. Please take a look at,160_body,no_entity,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,14,0,0,0,0,0.06666666666666667,0.9333333333333333,0.07692307692307693,1.4150943396226414,0.9868421052631579,0,1,0,0
637,it and let me know what you think (Jim is on vacation in New York this,160_body,no_entity,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,13,0,0,0,0,0.13333333333333333,0.8666666666666667,0.15384615384615385,1.320754716981132,0.9210526315789473,0,1,0,0
638,week). We've kept it brief. We put the upstream capacity in here in case you,160_body,no_entity,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,12,0,0,0,0,0.2,0.8,0.23076923076923078,1.4339622641509433,1.0,0,1,0,0
639,"had achieved any further clarity on the disposition of those contracts, but",160_body,no_entity,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,11,0,0,0,0,0.26666666666666666,0.7333333333333333,0.3076923076923077,1.4150943396226414,0.9868421052631579,0,1,0,0
640,it should be easy to remove if needed. We also changed from a two-month term,160_body,no_entity,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,10,0,0,0,1,0.3333333333333333,0.6666666666666666,0.38461538461538464,1.4339622641509433,1.0,0,1,0,0
641,to a three-month term because in the event that neither of us terminates the,160_body,no_entity,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,9,0,0,0,1,0.4,0.6,0.46153846153846156,1.4339622641509433,1.0,0,1,0,0
642,"contracts by Feb. 15, we could then extend this agreement if we desired and",160_body,no_entity,75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,8,0,0,0,1,0.4666666666666667,0.5333333333333333,0.5384615384615384,1.4150943396226414,0.9868421052631579,0,1,0,0
643,not end up trying to sell the awkward block of March/April. Please let me,160_body,no_entity,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,7,0,0,0,1,0.5333333333333333,0.4666666666666667,0.6153846153846154,1.3773584905660377,0.9605263157894737,0,1,0,0
644,"know if you have any questions, and I look forward to discussing the draft.",160_body,no_entity,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,6,0,0,0,1,0.6,0.4,0.6923076923076923,1.4150943396226414,0.9868421052631579,0,1,0,0
645,"Thanks, and talk to you soon.",160_body,no_entity,29,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,5,0,0,0,1,0.6666666666666666,0.3333333333333333,0.7692307692307693,0.5471698113207547,0.3815789473684211,1,0,1,0
646,,160_body,no_entity,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,53.0,0,76,2,13,2,1,4,0,0,1,1,0.7333333333333333,0.26666666666666666,0.8461538461538461,0.0,0.0,1,0,1,1
647, <<enron revised dec 17__.doc>> ,160_body,no_entity,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,3,0,0,1,1,0.8,0.2,0.9230769230769231,0.6037735849056604,0.42105263157894735,1,0,1,0
648,,160_body,no_entity,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,53.0,0,76,2,13,2,1,2,0,0,1,1,0.8666666666666667,0.13333333333333333,1.0,0.0,0.0,1,0,1,1
649,Leslie.Ferron-Jones@neg.pge.com,160_body,signature,31,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,0,0,1,0,0,0,0,0,0,15,53.0,0,76,2,13,2,1,1,0,1,1,1,0.9333333333333333,0.06666666666666667,1.0769230769230769,0.5849056603773585,0.40789473684210525,1,0,1,0
650,503-833-4350,160_body,signature,12,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,1,0,15,53.0,0,76,2,13,2,1,0,1,0,1,1,1.0,0.0,1.1538461538461537,0.22641509433962265,0.15789473684210525,1,0,1,1
651,"Please attend the subject meeting in at 9:00 AM on Wednesday, 12/19 in ECS 06716 (next to the credit war room).  Invite anyone you think needs to be there.  If you have any questions, please ask.",161_body,no_entity,195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,3,72.0,7,195,0,3,2,1,2,0,0,1,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.7083333333333335,1.0,0,1,0,0
652,"Regards,",161_body,signature,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,0,1,3,72.0,7,195,0,3,2,1,1,0,1,1,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.041025641025641026,1,0,1,1
653,Ed,161_body,signature,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,0,0,0,0,0,0,1,3,72.0,7,195,0,3,2,1,0,1,0,1,1,1.0,0.0,1.0,0.027777777777777776,0.010256410256410256,1,0,1,1
654,"As some of you might already know, I resigned today.  I feel fortunate and blessed to have had this experience here at Enron.  Not only have I learned a tremendous amount, but I also have met some very talented and unique people.  I am not 100% sure what I will do at this point, but I will probably be heading up to NYC in January.  I feel sad to end this chapter, yet excited as I begin a new one in my life.  ",162_body,no_entity,412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,11,60.0,0,412,3,8,6,2,10,0,0,0,1,0.09090909090909091,0.9090909090909091,0.125,6.866666666666666,1.0,0,1,0,0
655,,162_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,60.0,0,412,3,8,6,2,9,0,0,0,1,0.18181818181818182,0.8181818181818182,0.25,0.0,0.0,1,0,1,1
656,"As always, it has been a pleasure working with you!  Keep in touch.  I will be interested to see what happens.",162_body,no_entity,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,11,60.0,0,412,3,8,6,2,8,0,0,0,1,0.2727272727272727,0.7272727272727273,0.375,1.8333333333333333,0.2669902912621359,0,1,0,0
657,,162_body,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,60.0,0,412,3,8,6,2,7,0,0,0,1,0.36363636363636365,0.6363636363636364,0.5,0.0,0.0,1,0,1,1
